BusStopCode,RoadName,Description,Latitude,Longitude,BusServicesList,NumBusServices
22009,Jurong West Ctrl 3,Boon Lay Int,1.33932334709184,103.70545701843297,"['193', '405', '241', '194', '187', '181M', '251', '157', '179A', '252', '154B', '198A', '174', '180', '154', '174e', '240', '243G', '79', '199', '30', '79T', '198', '172', '242', '246', '179', '180A', '243W', '192', '249', '249A', '178', '181']",34
22011,Jln Ahmad Ibrahim,Bef Jurong Hill,1.32129797964322,103.7077550377112,['194'],1
22019,Jln Ahmad Ibrahim,Aft Tractor Rd,1.32202402246272,103.7071133033833,['194'],1
22021,Jln Ahmad Ibrahim,Givaudan,1.32168245080395,103.70369314086494,['194'],1
22029,Jln Ahmad Ibrahim,Opp Givaudan,1.32244971744256,103.70268212142696,['194'],1
22031,Jln Ahmad Ibrahim,Bef Pioneer Circus,1.32216806047952,103.69855176773174,['194'],1
22039,Jln Ahmad Ibrahim,Markono Holdings,1.32284076507861,103.69861624674222,['194'],1
22041,Jln Buroh,Aft Tg Kling Rd,1.31463499997457,103.69873083298778,['249'],1
22049,Jln Buroh,Bef Tg Kling Rd,1.3144663889863,103.69788888900642,"['249', '249A']",2
22051,Jln Buroh,Opp Buroh St,1.31386916701697,103.7020447220124,['249'],1
22059,Jln Buroh,Aft Buroh St,1.3136061110111,103.701262499978,"['249', '249A']",2
22061,Jln Buroh,Ceva Logistics,1.31427617763344,103.70464097156749,['249'],1
22069,Jln Buroh,Opp Ceva Logistics,1.31365447950552,103.703794622055,"['249', '249A']",2
22071,Jln Buroh,Bef Jurong Pier Rd,1.31433636827053,103.70695129035256,['249'],1
22079,Jln Buroh,Aft Jurong Pier Rd,1.31394399203055,103.70804979014268,"['249', '249A']",2
22081,Tg Kling Rd,Opp Natsteel,1.30599555710248,103.700375932994,['249'],1
22089,Tg Kling Rd,Natsteel,1.30589277802592,103.70087805599309,"['249', '249A']",2
22091,Shipyard Rd,Aft Jln Samulun,1.30880721630907,103.6965558745042,"['249', '251']",2
22099,Shipyard Rd,Bef Jln Samulun,1.30879764761052,103.69688960154522,['249'],1
22141,Pioneer Rd,Aft Jln Buroh,1.3173330063793,103.6959517251446,['251'],1
22149,Pioneer Rd,Bef Jln Buroh,1.3173196040118,103.69631182452451,['251'],1
22151,Pioneer Rd,Hitachi,1.32095233702714,103.69627164313702,['251'],1
22159,Pioneer Rd,Opp Hitachi,1.32095243330175,103.69663318172152,['251'],1
22161,Pioneer Rd Nth,Aft Lok Yang Way,1.32551656861142,103.69643109025226,"['193', '251', '258']",3
22169,Pioneer Rd Nth,Aft Intl Rd,1.32624542877841,103.6966157738775,"['193', '251', '258']",3
22171,Pioneer Rd Nth,Opp Secura S'pore,1.32954166703099,103.69637694399476,"['193', '251', '258']",3
22179,Pioneer Rd Nth,Secura S'Pore,1.33000472340216,103.6966590690515,"['193', '251', '258']",3
22181,Pioneer Rd Nth,S'pore Post,1.33301611112037,103.69637694442996,"['502', '502A', '193', '251', '185', '258']",6
22189,Pioneer Rd Nth,Pioneer Junction,1.33369710730493,103.69666289847902,"['502', '193', '251', '185', '258']",5
22191,Soon Lee Rd,Soon Lee Depot,1.33130584013018,103.69832754842358,"['502', '502A', '185']",3
22199,Soon Lee Rd,Opp Soon Lee Depot,1.33102248150132,103.69847431049809,"['502', '185']",2
22219,Intl Rd,Aft Neythal Rd,1.32764556072381,103.70260743188996,['252'],1
22221,Intl Rd,Aft Pioneer Rd Nth,1.32790916071437,103.69785686002558,['252'],1
22229,Intl Rd,Bef Pioneer Rd Nth,1.32764334311,103.6988746838078,['252'],1
22231,Jurong West St 61,Blk 639,1.34079486676221,103.69717899290252,"['651', '243W', '258']",3
22239,Jurong West St 61,Blk 624,1.34081972201603,103.69742194398373,"['243G', '651', '258']",3
22241,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636,"['243W', '192']",2
22249,Jurong West St 62,Blk 622,1.34016007378301,103.69865436006684,"['243G', '192']",2
22251,Jurong West St 62,Blk 665A,1.34073333303053,103.70265666700926,"['243W', '192']",2
22259,Jurong West St 62,Blk 668D,1.34089136412278,103.7025463831608,"['243G', '192']",2
22271,Soon Lee Rd,Bef Kwong Min Rd,1.32924582821916,103.7001114570651,['252'],1
22281,Fan Yoong Rd,Aft Soon Lee Rd,1.32849264291843,103.70375258407392,['252'],1
22289,Soon Lee Rd,Bef Fan Yoong Rd,1.32926333300758,103.70284000001512,['252'],1
22299,Kwong Min Rd,Bef Soon Lee Rd,1.33068833434452,103.70177410483808,['252'],1
22309,Enterprise Rd,Aft Fan Yoong Rd,1.33326999997395,103.7033808329889,['252'],1
22319,Wan Lee Rd,Bef Enterprise Rd,1.33198138900019,103.70545250001828,['252'],1
22329,Wan Lee Rd,Opp Sam Mccoy Engrg,1.33024346855102,103.70501590196446,['252'],1
22331,Tg Kling Rd,Tg Kling Rd (End),1.30485847664917,103.70317916961058,"['249', '249A']",2
22341,Jurong West Ave 4,Blk 673C,1.34491616105023,103.70103326346651,"['242', '193', '99']",3
22349,Jurong West Ave 4,Blk 734A CP,1.34520537289138,103.7007962851633,"['242', '193', '99']",3
22351,Jurong West Ave 4,Opp Blk 717,1.34277421893699,103.69803382884736,['193'],1
22359,Jurong West Ave 4,Blk 717,1.3425266670299,103.69727527800596,"['242', '193']",2
22361,Jurong West Ave 4,Blk 641,1.34077805602959,103.69587277801652,"['243W', '193']",2
22369,Jurong West Ave 4,Blk 704,1.34033186393306,103.69511038795854,"['243G', '193']",2
22391,Tg Kling Rd,Bef Jln Buroh,1.31342749923518,103.6957230721563,"['249', '251']",2
22399,Tg Kling Rd,Aft Jln Buroh,1.31345707127095,103.69601603244551,"['249', '249A']",2
22401,Tg Kling Rd,Aft Shipyard Rd,1.31007875279152,103.69714966993958,"['249', '251']",2
22409,Tg Kling Rd,Bef Shipyard Rd,1.31014256556667,103.6974198986034,"['249', '249A']",2
22411,Jurong West Ave 4,Blk 676B,1.34626796042608,103.70380100924208,"['242', '99']",2
22419,Jurong West Ave 4,Jurong West Sub-Stn,1.346532,103.703637,"['242', '99']",2
22421,Tg Kling Rd,Natl Oxygen Pte Ltd,1.30775500000365,103.6987238889808,['249'],1
22429,Tg Kling Rd,Opp Natl Oxygen Pte Ltd,1.30725749703402,103.69908070609895,"['249', '249A']",2
22431,Enterprise Rd,Opp Fei Siong Group,1.33308242562379,103.70742208599415,['252'],1
22439,Enterprise Rd,Aft Fei Siong Group,1.33311257526168,103.70680944659456,['252'],1
22441,Jurong West St 64,Blk 669 CP,1.342816,103.70358,"['502', '181M', '193', '243G', '258', '181']",6
22449,Jurong West St 64,Blk 685B,1.343058,103.703812,"['502', '243W', '181M', '193', '502A', '258', '181']",7
22451,Pioneer Rd Nth,Opp Blk 643,1.33817022625307,103.6956128058036,"['502', '502A', '193', '185', '241', '179']",6
22459,Pioneer Rd Nth,Blk 643,1.33856290426228,103.69572041924056,"['502', '193', '185', '241A', '241', '179']",6
22461,Pioneer Rd Nth,Opp Blk 653B,1.33596194443399,103.6962049999685,"['502', '192', '193', '185', '502A', '974', '974A', '258']",8
22469,Pioneer Rd Nth,Blk 653B,1.33649062479414,103.69631873743737,"['502', '192', '193', '185', '974', '258']",6
22471,Upp Jurong Rd,Blk 991B,1.33509047686273,103.6931453983202,"['99', '192', '974A', '974']",4
22479,Upp Jurong Rd,Opp Blk 991B,1.33474242487786,103.693102645977,"['99', '192', '974']",3
22481,Jurong West Ctrl 1,Blk 691A CP,1.3424622384747,103.70554089546958,"['405', '502', '242', '199']",4
22489,Jurong West Ctrl 1,Blk 683A,1.34258460261,103.70536833792208,"['502', '502A', '405', '199', '242']",5
22491,Jurong West St 64,Blk 662D,1.336702,103.705146,"['180', '79', '251', '974', '240', '79T', '252', '172', '178', '187']",10
22499,Jurong West St 64,Opp Blk 662C,1.337187,103.704805,"['180A', '180', '79', '251', '974', '240', '974A', '240M', '252', '172', '178', '258', '187']",13
22501,Jurong West St 63,Blk 662A,1.33769199118033,103.70297133237952,"['179', '241', '974']",3
22509,Jurong West St 63,Blk 664C,1.33799405073941,103.70323491142736,"['179', '241', '974A', '974']",4
22511,Jurong West St 63,Blk 658C,1.33746181720219,103.70029665103546,"['179', '241', '974']",3
22519,Jurong West St 63,Blk 608,1.33773359608761,103.6999522210238,"['179', '241', '974A', '974']",4
22521,Jurong West St 63,Pioneer Stn Exit A,1.33741647896432,103.69776790191162,"['192', '974', '241', '258', '179']",5
22529,Jurong West St 63,Pioneer Stn Exit B,1.33777262767008,103.69728617102128,"['192', '974A', '974', '241A', '241', '258', '179']",7
22531,Jurong West St 61,Opp Jurong West Pr Sch,1.33922673310366,103.6981437537688,"['651', '192', '258']",3
22539,Jurong West St 61,Jurong West Pr Sch,1.33919523713654,103.69838678279568,"['651', '192', '258']",3
22541,Boon Lay Way,Blk 655,1.33496804809618,103.69761016575691,['251'],1
22549,Boon Lay Way,Opp Blk 655 CP,1.33463563122766,103.69795361380136,['251'],1
22551,Boon Lay Way,Blk 657,1.33498204269222,103.70065616150622,['251'],1
22559,Boon Lay Way,Opp Blk 657 CP,1.33465462202129,103.70101403397048,['251'],1
22561,Boon Lay Way,Blk 660 Cp,1.33497038465954,103.704144267721,['251'],1
22569,Boon Lay Way,Opp Blk 660 CP,1.33464939590143,103.70458203446964,['251'],1
22591,Jurong West St 64,Blk 670A,1.3447589,103.70289,"['502', '181M', '193', '243G', '258', '181']",6
22599,Jurong West St 64,Blk 678D,1.3443608,103.7034508,"['502', '243W', '181M', '193', '502A', '258', '181']",7
22609,Soon Lee Rd,Soon Lee Bus Pk,1.33048210252836,103.69830144019608,"['502', '502A', '185']",3
23011,Jln Ahmad Ibrahim,Carrier Transicold P/L,1.32240518497889,103.69250829071932,['258'],1
23019,Jln Ahmad Ibrahim,Nippon Paint,1.32302099996901,103.69256700002228,['258'],1
23021,Jln Ahmad Ibrahim,Aft Benoi Sector,1.32243595181684,103.6851860612218,['258'],1
23029,Jln Ahmad Ibrahim,Stamford Tyre,1.32302194442237,103.68622888892132,['258'],1
23031,Jln Ahmad Ibrahim,Bef Benoi Flyover,1.32239543114794,103.68099108399514,['258'],1
23039,Jln Ahmad Ibrahim,Aft Benoi Flyover,1.32303111111252,103.68151388887642,['258'],1
23041,Upp Jurong Rd,Opp Jurong Camp,1.33334088691759,103.69055967203332,"['99', '192', '974']",3
23049,Upp Jurong Rd,Jurong Camp,1.33410764081742,103.69061140570352,"['99', '192', '974A', '974']",4
23051,Upp Jurong Rd,Bef Kian Teck Rd,1.33168972198862,103.68928138898715,"['99', '192', '974']",3
23059,Upp Jurong Rd,Aft Kian Teck Rd,1.33071284667323,103.68813759846915,"['99', '192', '974A', '974']",4
23061,Upp Jurong Rd,Aft Kian Teck Rd,1.329527778021,103.68652222202904,"['99', '192', '974']",3
23069,Upp Jurong Rd,Bef Kian Teck Rd,1.32989950511553,103.68582019131011,"['99', '192', '974A', '974']",4
23071,Upp Jurong Rd,Opp SAFTI Military Inst,1.32977056006705,103.68257796013836,"['99', '192', '974']",3
23079,Upp Jurong Rd,SAFTI Military Inst,1.33017908917854,103.68181544225692,"['99', '192', '974A', '974']",4
23081,Upp Jurong Rd,Opp S'pore Discovery Ctr,1.33011660553179,103.67826798978072,"['182', '182M']",2
23089,Upp Jurong Rd,S'pore Discovery Ctr,1.330433728881,103.67843466317233,"['182', '182M']",2
23091,Lok Yang Way,Nippon,1.32451861639004,103.69276227893867,['193'],1
23099,Lok Yang Way,Bef First Lok Yang Rd,1.32467117178875,103.69286142759196,['193'],1
23101,Lok Yang Way,Auto World Care,1.32453472201272,103.69091333299924,['193'],1
23109,Lok Yang Way,Aft Third Lok Yang Rd,1.32468138902865,103.69068388898825,['193'],1
23111,Lok Yang Way,Bef Fourth Lok Yang Rd,1.32454666699618,103.68836472199122,['193'],1
23119,Lok Yang Way,Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952205,['193'],1
23121,Lok Yang Way,Opp Leroy-Somer,1.32454951872062,103.68564634652004,['193'],1
23129,Lok Yang Way,Leroy-Somer,1.32468096678984,103.6855876219644,['193'],1
23131,Sixth Lok Yang Rd,MES Logistic Hub,1.32537111100949,103.684046944028,['193'],1
23139,Sixth Lok Yang Rd,Bef Lok Yang Way,1.32517166702255,103.68414777801723,['193'],1
23141,Sixth Lok Yang Rd,Opp Varco,1.32666880692569,103.68401506144215,['193'],1
23149,Sixth Lok Yang Rd,Varco,1.32683034567488,103.68416474851742,['193'],1
23151,Intl Rd,Containers Printers,1.32788229015066,103.68483459543562,['252'],1
23159,Intl Rd,Aft Fifth Lok Yang Rd,1.32766374044406,103.68563350571776,['252'],1
23161,Intl Rd,Aft Kian Teck Rd,1.3278839556405,103.68869472049072,['252'],1
23169,Intl Rd,Bef Kian Teck Rd,1.32768833297607,103.6886763890102,['252'],1
23171,Intl Rd,SKK (S) Pte Ltd,1.32789603640425,103.69118969248986,['252'],1
23179,Intl Rd,Aft Second Lok Yang Rd,1.32767284372911,103.69102029335356,['252'],1
23181,Intl Rd,Aft Kian Teck Rd,1.32790305599387,103.69448861100469,['252'],1
23189,Intl Rd,Bef First Lok Yang Rd,1.32764459746447,103.69397532297508,['252'],1
23191,Benoi Sector,SK Tes,1.31966145615591,103.6836276514436,['253'],1
23199,Benoi Sector,Opp SK Tes,1.31951264524841,103.68312351699184,['253'],1
23201,Benoi Sector,Pall Corporation,1.31964589958011,103.68628552653574,['253'],1
23209,Benoi Sector,NS BlueScope Lysaght,1.31950327084795,103.6857761424996,['253'],1
23211,Benoi Sector,Mapletree Logistics Hub,1.31792061914698,103.6892047185557,['253'],1
23219,Benoi Sector,Opp Mapletree Log Hub,1.31832727349422,103.68852528629336,['253'],1
23221,Pioneer Rd,Aft Gul Way,1.30896659624814,103.67178095052478,"['254', '257']",2
23229,Pioneer Rd,Opp Gul Way,1.30868757581216,103.67180644651503,"['254', '257']",2
23231,Pioneer Rd,Keppel Logistics,1.30926499998419,103.67491833296832,"['254', '257']",2
23239,Pioneer Rd,Opp Keppel Logistics,1.309154,103.675189,"['254', '257']",2
23241,Pioneer Rd,Aft Benoi Rd,1.3102543597714,103.67981162071216,['253'],1
23249,Pioneer Rd,Bef Benoi Rd,1.30990348653039,103.67948846644916,['253'],1
23251,Pioneer Rd,Aft Shipyard Rd,1.3117223561773,103.6837814302816,['253'],1
23259,Pioneer Rd,Bef Shipyard Rd,1.31139556205987,103.6836649596919,"['253', '251']",2
23261,Pioneer Rd,Opp Exxon Mobil,1.31264863196713,103.68577338809426,['253'],1
23269,Pioneer Rd,Exxon Mobil,1.312406285462,103.6857799047387,"['253', '251']",2
23279,Pioneer Rd,Bef Benoi Sector,1.3149287594586,103.69162853660085,['251'],1
23281,Benoi Rd,Aft Pioneer Rd,1.30650617564734,103.6789673712784,['253'],1
23291,Benoi Rd,ST Marine,1.30382409549165,103.6793047741436,['253'],1
23301,Benoi Rd,Bef Benoi Basin,1.30212057066579,103.67953903241492,['253'],1
23311,Benoi Rd,Seatrium Benoi Yard,1.30178638897679,103.67745555601714,['253'],1
23321,Benoi Rd,Bef Benoi Lane,1.30404333032775,103.67618479236954,['253'],1
23331,Benoi Rd,Opp JP Nelson,1.30689333299079,103.67584222201576,['253'],1
23341,Benoi Rd,Aft Pioneer Rd,1.31118496429579,103.67850804808974,['257'],1
23349,Benoi Rd,Bef Pioneer Rd,1.31076855055702,103.67871579430351,['257'],1
23351,Benoi Rd,Aft Gul Ave,1.31615485867639,103.67874941599844,['257'],1
23359,Benoi Rd,Opp Gul Ave,1.31500500807478,103.6788828370567,['257'],1
23361,Benoi Rd,Bef Benoi Sector,1.31910770453777,103.6788383227952,['257'],1
23369,Benoi Rd,Aft Benoi Sector,1.31907826658404,103.67911023430727,['257'],1
23371,Benoi Rd,Bef Joo Koon Int,1.32595445317751,103.6790814673288,"['257', '192', '193', '254', '253', '255', '258']",7
23379,Benoi Rd,Opp Joo Koon Int,1.3265431228454,103.67939439835484,"['192', '193']",2
23389,Shipyard Rd,PEC Ltd,1.30755644701044,103.69377301234816,['251'],1
23399,Shipyard Rd,Keppel Offshore & Marine,1.30533638898993,103.69237083299345,['251'],1
23409,Shipyard Rd,Mobil Marine Ter,1.30352138897737,103.68933638897876,['251'],1
23419,Shipyard Rd,Bef Shipyard Cres,1.30380777799126,103.6861461109867,['251'],1
23429,Shipyard Rd,Opp Mooreast,1.30456833652112,103.68472051252805,['251'],1
23439,Shipyard Rd,Opp LP 71,1.30774277950908,103.68468656882482,['251'],1
23441,Benoi Rd,Bef Benoi Pl,1.31304186906391,103.67862695881058,['257'],1
23449,Benoi Rd,Aft Benoi Pl,1.31284166701008,103.67877583300174,['257'],1
23451,Jln Samulun,Opp Chemical Industries,1.30402666700212,103.6972844439932,['249'],1
23461,Jln Samulun,Tanoto Shipyard,1.30546916761511,103.69643466903612,['249'],1
23469,Jln Samulun,Opp Tanoto Shipyard,1.3050852014562,103.69683459275382,['249'],1
23471,Benoi Sector,Aft Benoi Rd,1.31966340928848,103.68097194774356,['253'],1
23479,Benoi Sector,Bef Benoi Rd,1.31950924526288,103.6806598533434,['253'],1
23481,Intl Rd,Molex,1.32791691676156,103.68174669439476,"['252', '193']",2
23489,Intl Rd,Opp Molex,1.32759688194654,103.68048864270644,"['252', '193']",2
23491,Joo Koon Circle,Joo Koon Stn Exit B,1.32792408366339,103.67780864699095,['252'],1
23499,Joo Koon Circle,Joo Koon Stn Exit A,1.32755092355685,103.67805103515067,['252'],1
23501,Lok Yang Way,Aft Pioneer Rd Nth,1.32453160328451,103.6958354332658,['193'],1
23509,Lok Yang Way,Hoe Keng Motor,1.32468013030892,103.69561678727868,['193'],1
23519,Benoi Rd,Opp FairPrice Hub,1.32479352408668,103.6793660000188,"['257', '192', '193', '254', '253', '255', '258']",7
24009,Joo Koon Circle,Joo Koon Int,1.32697254709069,103.67839791240787,"['257', '974A', '974', '254', '253', '255', '182', '258', '99', '182M']",10
24011,Jln Ahmad Ibrahim,M.C. Packaging Pte Ltd,1.32230923979842,103.6776263194759,"['192', '193']",2
24019,Jln Ahmad Ibrahim,Liang Huat Ind Cplx,1.32288721900936,103.6772820679354,"['192', '193']",2
24021,Jln Ahmad Ibrahim,Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024,"['192', '193']",2
24029,Jln Ahmad Ibrahim,Mazak S'pore,1.3224709639188,103.67132658072524,"['192', '193']",2
24041,Upp Jurong Rd,Opp Pasir Laba Camp,1.33035313055333,103.67499316670492,"['182', '182M']",2
24049,Upp Jurong Rd,Pasir Laba Camp,1.33094144977498,103.67379074701834,"['182', '182M']",2
24089,Gul Way,Aft Gul Ave,1.31445576142607,103.67069001700852,['255'],1
24129,Joo Koon Way,Opp Yeow San Pte Ltd,1.32614180600676,103.66987144292962,['252'],1
24139,Joo Koon Circle,Opp Toyo Ink,1.32733592150747,103.67193012673827,['252'],1
24149,Joo Koon Circle,Aft Joo Koon Cres,1.32754011144327,103.67466321781173,['252'],1
24159,Joo Koon Circle,Aft Joo Koon Rd,1.3268422233348,103.67664244711858,['252'],1
24169,Gul Cres,Bef Gul Circle,1.31038624703757,103.66671593002816,['255'],1
24179,Gul Cres,Bef Gul Lane,1.30940312319597,103.66477126222463,['255'],1
24189,Gul Cres,Tai Sin Electric Cables,1.31116229073472,103.6619380811675,['255'],1
24199,Gul Cres,JB Ind Pte Ltd,1.31308152323838,103.65993666344218,['255'],1
24209,Gul Cres,Aft Gul Lane,1.31523764085318,103.6598693200974,['255'],1
24219,Gul Circle,Precision Products,1.31822701576325,103.66267154250264,['255'],1
24229,Gul Circle,Aft Gul St 3,1.31953778109044,103.66615348821183,['255'],1
24239,Gul Circle,Bef Gul St 1,1.31979166699662,103.6690038889689,['255'],1
24249,Gul Circle,Asiatic Agricultural Ind,1.3200141711372,103.67231073811736,['255'],1
24259,Gul Circle,DNV GL Laboratory,1.32022430366593,103.6756285744157,['255'],1
24269,Gul Circle,Sing Huat Hardware,1.31796007151086,103.67660828077692,['255'],1
24279,Gul Circle,Cameron Iron Works,1.31480277476233,103.6767463061916,['255'],1
24289,Gul Circle,Opp Keppel T&T,1.31240457504935,103.674858525035,['255'],1
24299,Gul Circle,Aft Gul Way,1.31215859373419,103.67165007095036,['255'],1
24301,Gul Circle,SNL Logistics Pte Ltd,1.31260985884793,103.66584908540896,['255'],1
24331,Pioneer Rd,Opp Hong Hang Bldg,1.30854833300657,103.66868333299612,"['254', '257']",2
24339,Pioneer Rd,Hong Hang Bldg,1.30840666698801,103.66899333300486,"['254', '257']",2
24341,Gul Rd,Seatrium Pioneer Yard,1.29559624794118,103.67069575266142,['257'],1
24349,Gul Rd,ST Engrg Gul Yard,1.29557792043984,103.67091644467769,['257'],1
24351,Gul Rd,Opp S'pore Takada Ind,1.29811763317717,103.6683905248493,['257'],1
24359,Gul Rd,S'pore Takada Ind,1.29822556407932,103.66853349337184,['257'],1
24369,Gul Rd,Dyna-Mac Engrg Svcs,1.30077687663858,103.66698326196403,['257'],1
24379,Gul Rd,Opp Asia Ind Gases,1.30366277967429,103.66588434674222,['257'],1
24381,Gul Rd,GE Keppel Energy Svcs,1.3068880559927,103.66532722200752,['257'],1
24389,Gul Rd,Opp GE Keppel Energy Svcs,1.30668431065764,103.66551563876423,['257'],1
24391,Pioneer Sector 2,Chem-Solv Technologies,1.29859319877639,103.66447101698635,['257'],1
24401,Pioneer Sector 2,Opp Hoe Huat Engrg,1.30031638897466,103.6635577779868,['257'],1
24411,Pioneer Sector 2,Opp Multi Ways Equipment,1.30243777798816,103.661733611007,['257'],1
24421,Pioneer Sector 2,Bef Pioneer Sector 1,1.30463277796645,103.65950611101404,['257'],1
24431,Pioneer Sector 1,Aft Pioneer Sector 2,1.30726611103183,103.6576999999841,['257'],1
24441,Pioneer Sector 3,GSK,1.30713498253909,103.66096830094708,['257'],1
24451,Pioneer Sector 3,Opp Cambridge Ind Trust,1.30599340060276,103.66378722029442,['257'],1
24461,Pioneer Sector Lane,Bef Nam Leong Co Pte Ltd,1.29723931495896,103.66626018526829,['257'],1
24489,Joo Koon Rd,Aft Joo Koon Way,1.32574395668742,103.67111058135131,['252'],1
24499,Joo Koon Rd,Panasonic Ind Devices,1.32598700998791,103.67439565139507,['252'],1
24501,PIE,Bef Tuas Flyover,1.32424896848956,103.66479791875364,"['182', '182M']",2
24509,PIE,Aft Tuas Flyover,1.32431478516881,103.66411622471436,"['182', '182M']",2
24511,Tuas Rd,GUL CIRCLE STN EXIT A,1.319446944,103.6608911,"['192', '193']",2
24519,Tuas Rd,GUL CIRCLE STN EXIT B,1.319071944,103.6598081,"['192', '193']",2
24521,Tuas Rd,Bef Tuas Ave 5,1.317440843177,103.65887836276522,['193'],1
24529,Tuas Rd,Aft Tuas Ave 5,1.31721248927948,103.65816649904158,['193'],1
24531,Pioneer Sector 1,Utracon Corp,1.30622638897168,103.65688416696948,['257'],1
24539,Pioneer Sector 1,Dundee Marine,1.30492020241064,103.65548029310382,['257'],1
24541,Pioneer Sector 1,Opp Seatrium Tuas Yard,1.30275657598845,103.6556555059217,['257'],1
24549,Pioneer Sector 1,Seatrium Tuas Yard,1.30273638896787,103.65543583300811,['257'],1
24559,Pioneer Sector 1,Opp Crystal Offshore,1.30079305601761,103.6574800000263,['257'],1
24571,Joo Koon Circle,Seng Heng Engrg,1.32367555849755,103.6690675022225,['252'],1
24581,Joo Koon Circle,Opp ESAB,1.3249613889807,103.666995833031,['252'],1
24599,Joo Koon Rd,Bef Joo Koon Way,1.32562284433654,103.66926644008088,['252'],1
24601,Tuas Rd,Progress Galvanizing,1.31333999996651,103.65486500001047,['254'],1
24609,Tuas Rd,Opp Progress Galvanizing,1.3134310373537,103.65475166394909,['254'],1
24611,Tuas Rd,Bef Marinteknik,1.31085562935941,103.65254056553094,['254'],1
24619,Tuas Rd,Opp Marinteknik,1.31113971951498,103.65260471956782,['254'],1
24621,Tuas Rd,Aft Ocean Tanker,1.30797138899535,103.6497794440252,['254'],1
24629,Tuas Rd,Opp Ocean Tanker,1.3085113890287,103.65015527797974,['254'],1
24631,Gul Circle,Bef Benoi Rd,1.32056657586424,103.67824444522353,['255'],1
24639,Gul Circle,Aft Benoi Rd,1.32041012800861,103.67791569301414,['255'],1
24641,Gul Ave,W Atelier,1.31424000000651,103.66551388890647,['255'],1
24651,Gul Ave,Metall-Treat Ind,1.31490027800406,103.66882611097928,['255'],1
24671,Pioneer Rd,Hiap Teck Metal Co,1.30957805602715,103.66123000003104,['254'],1
24679,Pioneer Rd,Opp Hiap Teck Metal Co,1.30929393064989,103.6612549652211,['254'],1
24681,Pioneer Rd,Opp Jurong Insp Ctr,1.31200874931979,103.65863348470845,['254'],1
24689,Pioneer Rd,Jurong Insp Ctr,1.31152436181276,103.65889588893424,['254'],1
24691,Pioneer Rd,Aft Tuas Rd,1.31344500002083,103.65712805602767,['254'],1
24699,Pioneer Rd,Bef Tuas Rd,1.31345305601187,103.65690250002406,['254'],1
24701,Pioneer Rd,TUAS CRES STN EXIT B,1.321386,103.649116,['247'],1
24709,Pioneer Rd,TUAS CRES STN EXIT A,1.32089,103.649026,"['254', '247']",2
24711,Pioneer Rd,TUAS WEST RD STN EXIT B,1.329871,103.639994,"['192', '193']",2
24719,Pioneer Rd,TUAS WEST RD STN EXIT A,1.330051,103.639332,"['248', '192', '193', '248M']",4
25009,Tuas West Dr,Tuas Ter,1.34499542766088,103.63920357507963,"['192', '193', '248M', '248', '247']",5
25059,Tuas Sth Way,Aft Tuas Sth Blvd,1.270007,103.61725,['248M'],1
25061,Tuas Ave 9,Kyocera Chemical,1.32758500003063,103.64528750001706,['193'],1
25069,Tuas Ave 9,Opp Kyocera Chemical,1.32751179627799,103.645518021535,['193'],1
25071,Tuas Ave 9,Opp Nissin Trspt,1.32958277801799,103.6432063890228,['193'],1
25079,Tuas Ave 9,Nissin Trspt,1.32944568983893,103.64347153803386,['193'],1
25091,Tuas Ave 12,Aft Tuas Ave 7,1.33443305603142,103.64520499998908,['192'],1
25099,Tuas Ave 12,Opto-Pharm,1.33392910725335,103.6449493341418,['192'],1
25101,Tuas Ave 1,Opp SMC Mfg,1.33428472907824,103.64783751324052,['192'],1
25109,Tuas Ave 1,SMC Mfg,1.33462333299665,103.64732250002416,['192'],1
25111,Tuas Ave 1,Aft Tuas Ave 10,1.33239888543698,103.64981610844488,['192'],1
25119,Tuas Ave 1,Bef Tuas Ave 10,1.33212638903277,103.64991694402984,['192'],1
25121,Tuas Ave 1,Aft Tuas Ave 8,1.33060763294167,103.651696635235,['192'],1
25129,Tuas Ave 1,Aft Tuas Ave 6,1.32994444402601,103.65226388900422,['192'],1
25151,Tuas Ave 1,Mercedes-Benz Logistics,1.32913728132074,103.65325524319752,['192'],1
25161,Tuas Ave 1,Toyochem Ink,1.32735422944929,103.65510623174904,['192'],1
25169,Tuas Ave 1,Opp Galmon S'pore,1.32774944401039,103.6545005560022,['192'],1
25171,Tuas Ave 1,Becton Dickinson Med,1.32546645428693,103.65711196773576,['192'],1
25179,Tuas Ave 1,Sew-Eurodrive,1.32529138897633,103.65711333297114,['192'],1
25181,Tuas Ave 1,Bef Tuas Dr 1,1.32385296919519,103.65881324089644,['192'],1
25189,Tuas Ave 1,Soon Heng Glass,1.32383972198116,103.65861666698132,['192'],1
25191,Tuas Ave 1,Asiatic Engrg,1.32129979633271,103.6596844024505,['192'],1
25199,Tuas Ave 1,Rockwool Building Materials,1.32109472197296,103.65933166702904,['192'],1
25201,Tuas Ave 3,Aft Tuas Rd,1.31926000001423,103.65870833303144,['192'],1
25209,Tuas Ave 3,Bef Tuas Rd,1.31930805600666,103.65880916700372,['192'],1
25219,Jln Ahmad Ibrahim,Aft Tuas Ave 2,1.32877104016653,103.65692226679496,"['182', '182M']",2
